chrom	start	end	tss	gene_id	locus_id	strand
chrI	3330919	3331040	3330948	WBGene00021549	Y44E3A.4	-
chrI	3334569	3334700	3334550	WBGene00021549	Y44E3A.4	-
chrI	3336246	3336385	3336235	WBGene00021549	Y44E3A.4	-
chrI	3337468	3337626	3337565	WBGene00021547	Y44E3A.1	+
chrI	3337468	3337626	3337548	WBGene00021549	Y44E3A.4	-
chrI	3349985	3350105	3350003	WBGene00021551	Y44E3A.6	-
chrI	3351434	3351674	3351614	WBGene00021039	W05F2.7	+
chrI	3368665	3368782	3368806	WBGene00021038	W05F2.6	+
chrI	3368665	3368782	3368674	WBGene00021035	W05F2.3	-
chrI	3386473	3386683	3386500	WBGene00021036	W05F2.4	-
chrI	3405672	3405905	3405708	WBGene00021036	W05F2.4	-
chrI	3407169	3407312	3407196	WBGene00021036	W05F2.4	-
chrI	3409483	3409588	3409605	WBGene00019362	cdk-2	+
chrI	3409840	3409950	3409955	WBGene00019362	cdk-2	+
chrI	3412405	3412532	3412466	WBGene00019362	cdk-2	+
chrI	3412405	3412532	3412410	WBGene00021036	W05F2.4	-
chrI	3419495	3419632	3419639	WBGene00019361	K03E5.2	+
chrI	3438677	3438779	3438629	WBGene00006440	tag-63	+
chrI	3438677	3438779	3438679	WBGene00004775	sep-1	-
chrI	3438928	3439035	3439006	WBGene00006440	tag-63	+
chrI	3438928	3439035	3438928	WBGene00004775	sep-1	-
chrI	3466459	3466561	3466531	WBGene00004978	spg-7	+
chrI	3466459	3466561	3466435	WBGene00021640	Y47G6A.14	-
chrI	3466820	3466929	3466878	WBGene00004978	spg-7	+
chrI	3466820	3466929	3466819	WBGene00021640	Y47G6A.14	-
chrI	3476194	3476399	3476236	WBGene00021641	Y47G6A.15	-
chrI	3499719	3499838	3499724	WBGene00021643	ccep-290	-
chrI	3500178	3500304	3500191	WBGene00021643	ccep-290	-
chrI	3500786	3500910	3500897	WBGene00021637	Y47G6A.7	+
chrI	3501238	3501375	3501372	WBGene00021637	Y47G6A.7	+
chrI	3514403	3514543	3514395	WBGene00021644	Y47G6A.18	-
chrI	3516405	3516502	3516515	WBGene00021636	pcaf-1	+
chrI	3516405	3516502	3516418	WBGene00021644	Y47G6A.18	-
chrI	3529945	3530122	3529973	WBGene00021645	Y47G6A.19	-
chrI	3530976	3531184	3531033	WBGene00021645	Y47G6A.19	-
chrI	3533791	3533971	3533974	WBGene00021635	Y47G6A.5	+
chrI	3534564	3534713	3534679	WBGene00021635	Y47G6A.5	+
chrI	3547007	3547111	3547073	WBGene00021634	rde-10	+
chrI	3547007	3547111	3546996	WBGene00004389	rnp-6	-
chrI	3562935	3563060	3563008	WBGene00045399	Y47G6A.33	+
chrI	3562935	3563060	3562904	WBGene00021647	Y47G6A.22	-
chrI	3563947	3564114	3564066	WBGene00045399	Y47G6A.33	+
chrI	3600842	3600948	3600870	WBGene00003060	lpd-3	-
chrI	3603243	3603398	3603386	WBGene00044436	Y47G6A.31	+
chrI	3603889	3603997	3603934	WBGene00003060	lpd-3	-
chrI	3605762	3605863	3605767	WBGene00021648	mis-12	-
chrI	3608258	3608434	3608381	WBGene00002144	inx-22	+
chrI	3608258	3608434	3608329	WBGene00021649	Y47G6A.25	-
chrI	3620429	3620566	3620567	WBGene00044437	Y47G6A.32	+
chrI	3627149	3627265	3627226	WBGene00000284	cah-6	+
chrI	3636639	3636750	3636751	WBGene00020901	T28F2.2	+
chrI	3636639	3636750	3636653	WBGene00020902	jmjc-1	-
chrI	3648103	3648388	3648161	WBGene00000368	ccb-1	-
chrI	3652794	3652912	3652913	WBGene00000628	col-51	+
chrI	3652794	3652912	3652793	WBGene00000627	col-50	-
chrI	3663576	3663711	3663578	WBGene00020903	acd-5	-
chrI	3664018	3664241	3664076	WBGene00020903	acd-5	-
chrI	3671837	3671975	3671807	WBGene00004890	smp-2	-
chrI	3672761	3672927	3672822	WBGene00004890	smp-2	-
chrI	3675819	3676007	3675853	WBGene00004890	smp-2	-
chrI	3680897	3681032	3680925	WBGene00001501	ftn-2	-
chrI	3682014	3682216	3682129	WBGene00001501	ftn-2	-
chrI	3684079	3684187	3684210	WBGene00017025	D1037.1	+
chrI	3684079	3684187	3684115	WBGene00004272	rab-8	-
chrI	3684409	3684506	3684414	WBGene00004272	rab-8	-
chrI	3684596	3684717	3684698	WBGene00017025	D1037.1	+
chrI	3684596	3684717	3684619	WBGene00004272	rab-8	-
chrI	3697683	3697909	3697838	WBGene00002042	hus-1	+
chrI	3697683	3697909	3697820	WBGene00003418	msh-2	-
chrI	3698039	3698157	3698095	WBGene00002042	hus-1	+
chrI	3710370	3710488	3710358	WBGene00017651	F21A9.2	-
chrI	3721428	3721602	3721444	WBGene00003040	lin-59	-
chrI	3721700	3721873	3721876	WBGene00001601	glh-4	+
chrI	3721700	3721873	3721716	WBGene00003040	lin-59	-
chrI	3723513	3723681	3723593	WBGene00003040	lin-59	-
chrI	3724757	3724932	3724851	WBGene00001601	glh-4	+
chrI	3724757	3724932	3724781	WBGene00003040	lin-59	-
chrI	3726539	3726643	3726612	WBGene00001601	glh-4	+
chrI	3726712	3726818	3726837	WBGene00001601	glh-4	+
chrI	3737648	3737867	3737740	WBGene00004147	larp-5	-
chrI	3739337	3739493	3739487	WBGene00020466	sld-2	+
chrI	3740009	3740123	3740016	WBGene00020466	sld-2	+
chrI	3740448	3740648	3740623	WBGene00020466	sld-2	+
chrI	3740448	3740648	3740500	WBGene00004147	larp-5	-
chrI	3741247	3741355	3741381	WBGene00020466	sld-2	+
chrI	3741247	3741355	3741252	WBGene00004147	larp-5	-
chrI	3759121	3759289	3759187	WBGene00002134	inx-12	-
chrI	3781585	3781711	3781705	WBGene00016323	C32E8.5	+
chrI	3781585	3781711	3781593	WBGene00004368	ric-19	-
chrI	3781803	3781909	3781947	WBGene00016323	C32E8.5	+
chrI	3781803	3781909	3781845	WBGene00004368	ric-19	-
chrI	3787726	3787833	3787817	WBGene00004425	rpl-13	+
chrI	3793478	3793656	3793552	WBGene00004217	ptr-2	-
chrI	3805687	3805842	3805697	WBGene00006751	unc-11	-
chrI	3806065	3806172	3806060	WBGene00006751	unc-11	-
chrI	3806645	3806797	3806654	WBGene00006751	unc-11	-
chrI	3816974	3817103	3817004	WBGene00016326	ubr-1	-
chrI	3817389	3817500	3817491	WBGene00003797	npp-11	+
chrI	3817857	3817973	3817956	WBGene00003797	npp-11	+
chrI	3817857	3817973	3817914	WBGene00016326	ubr-1	-
chrI	3821747	3821932	3821918	WBGene00006833	unc-108	+
chrI	3822344	3822463	3822410	WBGene00006833	unc-108	+
chrI	3824708	3824851	3824749	WBGene00006833	unc-108	+
chrI	3827097	3827213	3827213	WBGene00018765	mpc-2	+
chrI	3829395	3829507	3829506	WBGene00018764	F53F10.2	+
chrI	3829765	3829940	3829935	WBGene00018764	F53F10.2	+
chrI	3837747	3837873	3837786	WBGene00018763	F53F10.1	-
chrI	3841599	3841717	3841569	WBGene00020188	T03F1.6	-
chrI	3842484	3842718	3842649	WBGene00020188	T03F1.6	-
chrI	3862021	3862143	3862050	WBGene00020190	guk-1	-
chrI	3862368	3862446	3862325	WBGene00020190	guk-1	-
chrI	3866020	3866134	3866010	WBGene00001832	hcp-4	-
chrI	3866614	3866845	3866763	WBGene00001832	hcp-4	-
chrI	3866917	3867003	3867002	WBGene00020185	pgk-1	+
chrI	3866917	3867003	3866900	WBGene00001832	hcp-4	-
chrI	3867330	3867451	3867428	WBGene00020185	pgk-1	+
chrI	3873358	3873514	3873443	WBGene00020184	uba-5	+
chrI	3873358	3873514	3873418	WBGene00020191	clec-53	-
chrI	3873915	3874027	3874018	WBGene00020184	uba-5	+
chrI	3873915	3874027	3873907	WBGene00020191	clec-53	-
chrI	3876872	3876975	3877003	WBGene00016837	syf-1	+
chrI	3876872	3876975	3876881	WBGene00020193	T03F1.12	-
chrI	3881455	3881589	3881487	WBGene00016836	C50F2.2	+
chrI	3887139	3887391	3887205	WBGene00000012	abf-1	-
chrI	3891542	3891737	3891674	WBGene00016835	C50F2.1	+
chrI	3891542	3891737	3891542	WBGene00016838	C50F2.4	-
chrI	3897342	3897501	3897412	WBGene00016839	C50F2.5	-
chrI	3899400	3899534	3899436	WBGene00001430	fkb-5	-
chrI	3899813	3899987	3899847	WBGene00001430	fkb-5	-
chrI	3906288	3906476	3906337	WBGene00016841	magu-3	-
chrI	3907984	3908272	3908041	WBGene00016841	magu-3	-
chrI	3908549	3908657	3908676	WBGene00003950	pbs-4	+
chrI	3910647	3910753	3910655	WBGene00020625	mrrf-1	-
chrI	3916764	3916949	3916783	WBGene00020626	T20F5.4	-
chrI	3930545	3930652	3930646	WBGene00020653	T21E3.2	+
chrI	3930545	3930652	3930548	WBGene00020629	T20F5.7	-
chrI	3931713	3931803	3931785	WBGene00020652	egg-4	+
chrI	3931713	3931803	3931677	WBGene00020629	T20F5.7	-
chrI	3931845	3931997	3931951	WBGene00020652	egg-4	+
chrI	3956812	3956949	3956852	WBGene00003072	lrp-2	-
chrI	3976195	3976364	3976204	WBGene00017909	F28H1.4	-
chrI	3982914	3983080	3982974	WBGene00000197	aars-2	+
chrI	3987241	3987354	3987342	WBGene00000779	cpn-3	+
chrI	3990974	3991104	3991043	WBGene00017908	F28H1.1	+
chrI	3991209	3991365	3991367	WBGene00017908	F28H1.1	+
chrI	3992438	3992575	3992563	WBGene00017908	F28H1.1	+
chrI	4004768	4004992	4004940	WBGene00018868	F55C7.2	+
chrI	4005477	4005557	4005577	WBGene00018868	F55C7.2	+
chrI	4017488	4017685	4017540	WBGene00006805	unc-73	-
chrI	4020622	4020797	4020645	WBGene00006805	unc-73	-
chrI	4032551	4032731	4032558	WBGene00006805	unc-73	-
chrI	4035443	4035645	4035632	WBGene00006820	unc-89	+
chrI	4074956	4075127	4075038	WBGene00015631	clec-89	-
chrI	4081293	4081464	4081477	WBGene00006820	unc-89	+
chrI	4094031	4094194	4094095	WBGene00016066	acd-2	+
chrI	4108752	4108866	4108869	WBGene00016063	delm-2	+
chrI	4114589	4114712	4114672	WBGene00000867	cyb-2.2	+
chrI	4116463	4116630	4116558	WBGene00019254	H31G24.3	+
chrI	4125895	4126140	4126060	WBGene00003029	lin-44	+
chrI	4132265	4132372	4132370	WBGene00017085	E01A2.2	+
chrI	4132265	4132372	4132246	WBGene00002696	let-504	-
chrI	4139135	4139232	4139178	WBGene00017088	akir-1	-
chrI	4139407	4139521	4139523	WBGene00017084	E01A2.1	+
chrI	4139407	4139521	4139405	WBGene00017088	akir-1	-
chrI	4139764	4139889	4139767	WBGene00017084	E01A2.1	+
chrI	4139764	4139889	4139797	WBGene00017088	akir-1	-
chrI	4140345	4140506	4140515	WBGene00017084	E01A2.1	+
chrI	4140759	4140921	4140741	WBGene00017088	akir-1	-
chrI	4147105	4147256	4147137	WBGene00077701	poml-3	-
chrI	4149334	4149505	4149430	WBGene00020040	R12E2.15	-
chrI	4149744	4149925	4149777	WBGene00020039	R12E2.14	+
chrI	4154458	4154589	4154439	WBGene00020033	R12E2.7	-
chrI	4158715	4158843	4158731	WBGene00020034	R12E2.8	-
chrI	4161186	4161337	4161318	WBGene00002138	inx-16	+
chrI	4161186	4161337	4161202	WBGene00002137	inx-15	-
chrI	4161898	4162088	4162054	WBGene00002138	inx-16	+
chrI	4173832	4173986	4173982	WBGene00004464	rpn-8	+
chrI	4174344	4174444	4174442	WBGene00004464	rpn-8	+
chrI	4175020	4175123	4175120	WBGene00004464	rpn-8	+
chrI	4175020	4175123	4175030	WBGene00020037	mrps-6	-
chrI	4178563	4178688	4178665	WBGene00020031	suco-1	+
chrI	4178563	4178688	4178552	WBGene00020038	R12E2.13	-
chrI	4185954	4186094	4186101	WBGene00004093	ppw-1	+
chrI	4202286	4202442	4202458	WBGene00015973	C18E3.4	+
chrI	4210415	4210521	4210534	WBGene00015971	swsn-2.2	+
chrI	4210415	4210521	4210412	WBGene00001985	hop-1	-
chrI	4210774	4210882	4210866	WBGene00015971	swsn-2.2	+
chrI	4215746	4215862	4215790	WBGene00015976	C18E3.9	-
chrI	4216010	4216131	4215987	WBGene00015976	C18E3.9	-
chrI	4227621	4227757	4227772	WBGene00003516	nab-1	+
chrI	4247553	4247660	4247623	WBGene00007001	tufm-2	+
chrI	4247553	4247660	4247558	WBGene00016606	exoc-7	-
chrI	4254008	4254222	4254153	WBGene00016603	met-1	+
chrI	4270509	4270611	4270647	WBGene00016601	acin-1	+
chrI	4270509	4270611	4270492	WBGene00000382	cdc-6	-
chrI	4298043	4298248	4298238	WBGene00021629	scpl-3	+
chrI	4299151	4299308	4299254	WBGene00021628	Y47D9A.1	+
chrI	4316386	4316575	4316577	WBGene00000140	anc-1	+
chrI	4317189	4317328	4317298	WBGene00000140	anc-1	+
chrI	4320781	4320941	4320888	WBGene00000140	anc-1	+
chrI	4367912	4368029	4368008	WBGene00022832	pdp-1	+
chrI	4367912	4368029	4367909	WBGene00022834	ZK973.8	-
chrI	4373128	4373231	4373235	WBGene00022831	cec-10	+
chrI	4373128	4373231	4373170	WBGene00003061	lpd-5	-
chrI	4373379	4373543	4373525	WBGene00022831	cec-10	+
chrI	4374296	4374448	4374324	WBGene00003061	lpd-5	-
chrI	4381805	4381920	4381930	WBGene00022830	ZK973.1	+
chrI	4382108	4382233	4382231	WBGene00022836	ZK973.11	-
chrI	4382308	4382392	4382438	WBGene00022830	ZK973.1	+
chrI	4382308	4382392	4382250	WBGene00022836	ZK973.11	-
chrI	4385782	4385894	4385882	WBGene00000962	dhc-1	+
chrI	4386515	4386643	4386607	WBGene00000962	dhc-1	+
chrI	4444430	4444534	4444504	WBGene00001231	eif-3.H	+
chrI	4444430	4444534	4444431	WBGene00016562	C41D11.3	-
chrI	4451079	4451190	4451114	WBGene00016564	cmt-1	-
chrI	4456888	4457016	4457012	WBGene00016561	eri-6	+
chrI	4456888	4457016	4457025	WBGene00016566	eri-7	-
chrI	4457267	4457469	4457306	WBGene00016561	eri-6	+
chrI	4459058	4459272	4459225	WBGene00016561	eri-6	+
chrI	4459722	4459844	4459843	WBGene00016561	eri-6	+
chrI	4480870	4481075	4481000	WBGene00020131	gcy-28	+
chrI	4494862	4494969	4494975	WBGene00020131	gcy-28	+
chrI	4495079	4495252	4495256	WBGene00020131	gcy-28	+
chrI	4511218	4511313	4511256	WBGene00022470	mrpl-19	-
chrI	4534965	4535075	4534986	WBGene00022473	bet-1	-
chrI	4536037	4536267	4536052	WBGene00022473	bet-1	-
chrI	4537063	4537176	4537041	WBGene00022473	bet-1	-
chrI	4537296	4537398	4537401	WBGene00022473	bet-1	-
chrI	4557193	4557321	4557302	WBGene00017010	D1007.15	+
chrI	4557193	4557321	4557157	WBGene00022475	Y119C1B.10	-
chrI	4557668	4557827	4557686	WBGene00022475	Y119C1B.10	-
chrI	4563942	4564083	4564079	WBGene00004113	pqn-24	+
chrI	4573091	4573213	4573092	WBGene00000629	col-52	-
chrI	4584369	4584471	4584513	WBGene00004479	rps-10	-
chrI	4584796	4584917	4584912	WBGene00004436	rpl-24.1	+
chrI	4584796	4584917	4584808	WBGene00004479	rps-10	-
chrI	4587606	4587706	4587638	WBGene00017007	D1007.10	+
chrI	4592372	4592507	4592383	WBGene00045048	D1007.19	-
chrI	4593447	4593679	4593592	WBGene00045048	D1007.19	-
chrI	4603006	4603113	4603112	WBGene00017011	eaf-1	+
chrI	4603006	4603113	4602998	WBGene00017004	nrd-1	-
chrI	4633342	4633460	4633303	WBGene00016653	C44E4.4	+
chrI	4633627	4633735	4633750	WBGene00016653	C44E4.4	+
chrI	4633627	4633735	4633630	WBGene00016650	ubr-4	-
chrI	4636455	4636592	4636499	WBGene00016655	acbp-1	-
chrI	4643354	4643481	4643472	WBGene00015008	lmd-2	+
chrI	4644374	4644503	4644427	WBGene00015008	lmd-2	+
chrI	4645796	4646123	4645906	WBGene00015011	B0041.8	+
chrI	4646805	4646940	4646969	WBGene00004415	rpl-4	-
chrI	4647218	4647328	4647307	WBGene00015011	B0041.8	+
chrI	4647218	4647328	4647212	WBGene00004415	rpl-4	-
chrI	4651829	4651962	4651908	WBGene00015009	B0041.5	-
chrI	4652980	4653119	4653009	WBGene00015010	ptps-1	-
chrI	4653272	4653356	4653379	WBGene00015007	ain-2	+
chrI	4654135	4654293	4654311	WBGene00015007	ain-2	+
chrI	4654135	4654293	4654166	WBGene00015010	ptps-1	-
chrI	4662525	4662672	4662557	WBGene00206362	B0041.11	-
chrI	4663429	4663565	4663487	WBGene00206362	B0041.11	-
chrI	4671808	4671923	4671960	WBGene00006791	unc-57	+
chrI	4671808	4671923	4671825	WBGene00006961	xnp-1	-
chrI	4672262	4672368	4672331	WBGene00006791	unc-57	+
chrI	4672262	4672368	4672217	WBGene00006961	xnp-1	-
chrI	4677588	4677711	4677742	WBGene00006791	unc-57	+
chrI	4679557	4679671	4679653	WBGene00020212	T04D1.2	+
chrI	4701195	4701432	4701411	WBGene00021112	W09C3.4	+
chrI	4701195	4701432	4701220	WBGene00007053	chd-7	-
chrI	4701888	4702049	4701963	WBGene00007053	chd-7	-
chrI	4703221	4703420	4703220	WBGene00007053	chd-7	-
chrI	4704410	4704517	4704496	WBGene00021112	W09C3.4	+
chrI	4715448	4715739	4715517	WBGene00021114	W09C3.7	-
chrI	4721114	4721283	4721178	WBGene00015695	ugt-26	+
chrI	4723892	4724098	4723996	WBGene00015694	ugt-27	+
chrI	4727166	4727284	4727308	WBGene00015693	ugt-28	+
chrI	4731411	4731641	4731534	WBGene00015692	ugt-25	+
chrI	4744795	4744979	4744964	WBGene00015691	viln-1	+
chrI	4745428	4745583	4745582	WBGene00015691	viln-1	+
chrI	4745428	4745583	4745449	WBGene00002694	let-502	-
chrI	4746547	4746707	4746701	WBGene00015691	viln-1	+
chrI	4747555	4747664	4747559	WBGene00002694	let-502	-
chrI	4747844	4748035	4747879	WBGene00002694	let-502	-
chrI	4765589	4765779	4765644	WBGene00019768	M04F3.2	+
chrI	4765589	4765779	4765763	WBGene00019769	M04F3.3	-
chrI	4769328	4769438	4769370	WBGene00019767	rpa-2	+
chrI	4769612	4769735	4769721	WBGene00019767	rpa-2	+
chrI	4770002	4770101	4770088	WBGene00019767	rpa-2	+
chrI	4773089	4773212	4773066	WBGene00019770	M04F3.4	-
chrI	4786345	4786457	4786374	WBGene00019771	M04F3.5	-
chrI	4786949	4787137	4787058	WBGene00019771	M04F3.5	-
chrI	4787874	4788141	4787921	WBGene00019771	M04F3.5	-
chrI	4788565	4788668	4788617	WBGene00023067	rpl-41.1	+
chrI	4788565	4788668	4788607	WBGene00019771	M04F3.5	-
chrI	4788985	4789099	4789060	WBGene00023067	rpl-41.1	+
chrI	4789931	4790086	4790096	WBGene00023068	rpl-41.2	+
chrI	4789931	4790086	4789926	WBGene00019771	M04F3.5	-
chrI	4792505	4792723	4792555	WBGene00006984	zig-7	-
chrI	4804488	4804604	4804604	WBGene00018797	F54D7.2	+
chrI	4805451	4805562	4805562	WBGene00018797	F54D7.2	+
chrI	4826887	4826990	4826942	WBGene00002034	htp-3	+
chrI	4826887	4826990	4826878	WBGene00019013	tofu-4	-
chrI	4829911	4830023	4830001	WBGene00019011	F57C9.4	+
chrI	4887990	4888132	4888000	WBGene00001592	glc-2	-
chrI	4888443	4888653	4888493	WBGene00001592	glc-2	-
chrI	4895865	4895979	4895979	WBGene00017674	F21F3.4	+
chrI	4900973	4901091	4901035	WBGene00006774	unc-38	-
chrI	4906729	4906874	4906839	WBGene00017671	pgal-1	+
chrI	4914292	4914515	4914500	WBGene00017676	F21F3.7	+
chrI	4916194	4916331	4916168	WBGene00017676	F21F3.7	+
chrI	4916194	4916331	4916192	WBGene00017675	F21F3.6	-
chrI	4916448	4916602	4916459	WBGene00017676	F21F3.7	+
chrI	4917718	4917839	4917789	WBGene00017676	F21F3.7	+
chrI	4917718	4917839	4917691	WBGene00017675	F21F3.6	-
chrI	4918183	4918342	4918236	WBGene00017676	F21F3.7	+
chrI	4926497	4926622	4926629	WBGene00017886	F28B3.5	+
chrI	4926497	4926622	4926509	WBGene00002075	imb-1	-
chrI	4932194	4932346	4932309	WBGene00017885	dip-2	+
chrI	4932946	4933123	4933124	WBGene00017885	dip-2	+
chrI	4933275	4933471	4933304	WBGene00017885	dip-2	+
chrI	4941300	4941479	4941440	WBGene00017885	dip-2	+
chrI	4952659	4952773	4952627	WBGene00001860	him-1	-
chrI	4958282	4958390	4958309	WBGene00044431	W03G9.8	-
chrI	4958790	4958909	4958749	WBGene00044431	W03G9.8	-
chrI	4961785	4961953	4961845	WBGene00021014	W03G9.2	+
chrI	4962134	4962317	4962154	WBGene00021014	W03G9.2	+
chrI	4967422	4967527	4967399	WBGene00000155	app-1	-
chrI	4967598	4967707	4967648	WBGene00000155	app-1	-
chrI	4973164	4973290	4973318	WBGene00004900	snf-1	+
chrI	4980075	4980247	4980244	WBGene00004900	snf-1	+
chrI	4992225	4992353	4992341	WBGene00003221	mes-3	+
chrI	4994641	4994764	4994631	WBGene00001117	dyf-1	-
chrI	4996600	4996750	4996713	WBGene00003221	mes-3	+
chrI	5008600	5008774	5008772	WBGene00018789	F54C1.1	+
chrI	5008600	5008774	5008607	WBGene00018792	F54C1.8	-
chrI	5016200	5016363	5016331	WBGene00018791	F54C1.6	-
chrI	5020102	5020359	5020312	WBGene00016730	C46H11.6	+
chrI	5020102	5020359	5020134	WBGene00003934	pat-10	-
chrI	5025229	5025327	5025328	WBGene00002979	lfe-2	+
chrI	5034113	5034255	5034250	WBGene00002979	lfe-2	+
chrI	5035681	5035833	5035787	WBGene00002979	lfe-2	+
chrI	5049396	5049523	5049548	WBGene00016728	C46H11.2	+
chrI	5049850	5050167	5050067	WBGene00016728	C46H11.2	+
chrI	5056989	5057153	5057017	WBGene00016734	C46H11.10	-
chrI	5057446	5057602	5057429	WBGene00016734	C46H11.10	-
chrI	5082414	5082526	5082432	WBGene00016258	vha-16	-
chrI	5083239	5083386	5083324	WBGene00002213	kin-32	+
chrI	5084627	5084772	5084736	WBGene00002213	kin-32	+
chrI	5100645	5100790	5100757	WBGene00022465	ift-20	+
chrI	5104961	5105073	5105072	WBGene00022460	use-1	+
chrI	5106128	5106237	5106268	WBGene00022460	use-1	+
chrI	5106128	5106237	5106167	WBGene00003924	pas-3	-
chrI	5111121	5111235	5111156	WBGene00045212	Y110A7A.21	-
chrI	5113870	5113983	5113866	WBGene00022462	Y110A7A.15	-
chrI	5118944	5119052	5119016	WBGene00022459	Y110A7A.9	+
chrI	5118944	5119052	5118901	WBGene00022463	elpc-1	-
chrI	5119101	5119189	5119209	WBGene00022459	Y110A7A.9	+
chrI	5119101	5119189	5119164	WBGene00022463	elpc-1	-
chrI	5127055	5127222	5127214	WBGene00003132	mat-1	-
chrI	5127573	5127705	5127712	WBGene00022458	prp-31	+
chrI	5127573	5127705	5127654	WBGene00003132	mat-1	-
chrI	5129228	5129409	5129313	WBGene00003132	mat-1	-
chrI	5131156	5131280	5131262	WBGene00022456	pfkb-1.1	+
chrI	5131156	5131280	5131142	WBGene00003132	mat-1	-
chrI	5131476	5131595	5131511	WBGene00022456	pfkb-1.1	+
chrI	5131476	5131595	5131493	WBGene00003132	mat-1	-
chrI	5134203	5134349	5134267	WBGene00003132	mat-1	-
chrI	5134603	5134717	5134696	WBGene00003475	mtm-1	+
chrI	5138041	5138162	5138148	WBGene00022455	tyms-1	+
chrI	5140361	5140550	5140532	WBGene00006797	unc-63	+
chrI	5140361	5140550	5140364	WBGene00003132	mat-1	-
chrI	5141598	5141779	5141748	WBGene00006797	unc-63	+
chrI	5162458	5162575	5162483	WBGene00004094	ppw-2	-
chrI	5164961	5165070	5165102	WBGene00001833	hcp-6	+
chrI	5164961	5165070	5164968	WBGene00002804	let-630	-
chrI	5175706	5175823	5175763	WBGene00004955	spd-5	-
chrI	5176141	5176249	5176103	WBGene00004955	spd-5	-
chrI	5186857	5186977	5186945	WBGene00000272	bro-1	+
chrI	5214863	5215005	5214914	WBGene00004771	sem-2	-
chrI	5219875	5220041	5219951	WBGene00004771	sem-2	-
chrI	5242139	5242269	5242228	WBGene00015092	mrpl-47	+
chrI	5242139	5242269	5242167	WBGene00016330	C32E12.4	-
chrI	5243261	5243443	5243255	WBGene00016330	C32E12.4	-
chrI	5244242	5244344	5244353	WBGene00015092	mrpl-47	+
chrI	5255210	5255377	5255233	WBGene00015093	B0261.5	-
chrI	5256750	5256858	5256893	WBGene00015094	B0261.6	-
chrI	5261691	5261807	5261694	WBGene00015094	B0261.6	-
chrI	5262941	5263160	5263029	WBGene00015094	B0261.6	-
chrI	5271119	5271229	5271134	WBGene00015095	B0261.7	-
chrI	5272619	5272768	5272630	WBGene00015096	B0261.8	-
chrI	5274190	5274405	5274247	WBGene00015312	C01G8.1	-
chrI	5290815	5290926	5290849	WBGene00001333	erm-1	-
chrI	5300485	5300687	5300486	WBGene00015313	hpo-32	-
chrI	5307157	5307381	5307358	WBGene00018596	F48C1.3	+
chrI	5307508	5307641	5307593	WBGene00018596	F48C1.3	+
chrI	5308233	5308399	5308301	WBGene00018596	F48C1.3	+
chrI	5308576	5308746	5308746	WBGene00018596	F48C1.3	+
chrI	5319323	5319420	5319384	WBGene00018595	fbxa-145	+
chrI	5319323	5319420	5319289	WBGene00018599	F48C1.6	-
chrI	5319526	5319625	5319666	WBGene00018595	fbxa-145	+
chrI	5319526	5319625	5319554	WBGene00018599	F48C1.6	-
chrI	5322375	5322502	5322529	WBGene00018594	aman-3	+
chrI	5332761	5332992	5332782	WBGene00018601	F48C1.9	-
chrI	5344386	5344490	5344461	WBGene00018864	F55A12.5	+
chrI	5345237	5345478	5345278	WBGene00000150	apm-1	-
chrI	5345655	5345747	5345733	WBGene00018864	F55A12.5	+
chrI	5345655	5345747	5345668	WBGene00000150	apm-1	-
chrI	5345936	5346054	5345992	WBGene00000150	apm-1	-
chrI	5353907	5354012	5354003	WBGene00000966	dhs-2	+
chrI	5353907	5354012	5353916	WBGene00018866	nath-10	-
chrI	5354162	5354276	5354209	WBGene00000966	dhs-2	+
chrI	5354162	5354276	5354166	WBGene00018866	nath-10	-
chrI	5355021	5355165	5355038	WBGene00018866	nath-10	-
chrI	5357186	5357283	5357283	WBGene00004087	ppk-1	+
